Timestamp;X;Y;X;Y;pit
16099000;0.000000E+000;0.000000E+000;1.785915E+001;-9.659350E+002;-9.659350E+002
16111000;0.000000E+000;0.000000E+000;-9.181706E+001;-1.020283E+003;-1.020283E+003
16123000;0.000000E+000;0.000000E+000;-2.281069E+002;-1.106147E+003;-1.106147E+003
16135000;0.000000E+000;0.000000E+000;-3.005941E+002;-1.097883E+003;-1.097883E+003
16148000;0.000000E+000;0.000000E+000;-3.005941E+002;-1.287049E+003;-1.287049E+003
16159000;0.000000E+000;0.000000E+000;-1.079953E+002;-1.217224E+003;-1.217224E+003
16171000;0.000000E+000;0.000000E+000;-2.920497E+001;-1.115392E+003;-1.115392E+003
16184000;0.000000E+000;0.000000E+000;1.371303E+002;-1.074350E+003;-1.074350E+003
16196000;0.000000E+000;0.000000E+000;2.961818E+002;-9.290261E+002;-9.290261E+002
16208000;0.000000E+000;0.000000E+000;3.935317E+002;-1.012579E+003;-1.012579E+003
16221000;0.000000E+000;0.000000E+000;5.001263E+002;-9.414925E+002;-9.414925E+002
16233000;0.000000E+000;0.000000E+000;5.170750E+002;-9.464650E+002;-9.464650E+002
16245000;0.000000E+000;0.000000E+000;5.076902E+002;-9.302867E+002;-9.302867E+002
16257000;0.000000E+000;0.000000E+000;3.409347E+002;-1.024135E+003;-1.024135E+003
16270000;0.000000E+000;0.000000E+000;2.951312E+002;-1.141585E+003;-1.141585E+003
16283000;0.000000E+000;0.000000E+000;1.906377E+002;-1.301267E+003;-1.301267E+003
16295000;0.000000E+000;0.000000E+000;7.339761E+001;-1.380547E+003;-1.380547E+003
16308000;0.000000E+000;0.000000E+000;2.865869E+002;-1.301267E+003;-1.301267E+003
16321000;0.000000E+000;0.000000E+000;2.808439E+002;-1.200415E+003;-1.200415E+003
16332000;0.000000E+000;0.000000E+000;2.808439E+002;-1.200415E+003;-1.200415E+003
16344000;0.000000E+000;0.000000E+000;2.677472E+002;-1.129889E+003;-1.129889E+003
16357000;0.000000E+000;0.000000E+000;2.860966E+002;-1.149989E+003;-1.149989E+003
16369000;0.000000E+000;0.000000E+000;2.696382E+002;-1.328091E+003;-1.328091E+003
16381000;0.000000E+000;0.000000E+000;2.267062E+002;-1.482520E+003;-1.482520E+003
16393000;0.000000E+000;0.000000E+000;1.213722E+002;-1.561170E+003;-1.561170E+003
16406000;0.000000E+000;0.000000E+000;5.770958E+001;-1.792499E+003;-1.896432E+003
16419000;0.000000E+000;0.000000E+000;-3.060569E+002;-2.083708E+003;-2.083708E+003
16432000;0.000000E+000;0.000000E+000;-4.391950E+002;-2.141417E+003;-2.141417E+003
16444000;0.000000E+000;0.000000E+000;-3.779136E+002;-1.959184E+003;-1.959184E+003
16457000;0.000000E+000;0.000000E+000;-2.538801E+002;-1.808257E+003;-1.808257E+003
16470000;0.000000E+000;0.000000E+000;-1.163997E+002;-1.791518E+003;-1.791518E+003
16483000;0.000000E+000;0.000000E+000;-9.952100E+001;-1.797961E+003;-1.797961E+003
16494000;0.000000E+000;0.000000E+000;-1.274653E+002;-1.751458E+003;-1.751458E+003
16507000;0.000000E+000;0.000000E+000;-2.864468E+001;-1.870238E+003;-1.870238E+003
16519000;0.000000E+000;0.000000E+000;-2.969522E+001;-1.875001E+003;-1.875001E+003
16531000;0.000000E+000;0.000000E+000;-2.339199E+001;-1.826816E+003;-1.826816E+003
16543000;0.000000E+000;0.000000E+000;3.326705E+001;-1.776881E+003;-1.776881E+003
16578000;0.000000E+000;0.000000E+000;-7.003589E-001;-1.699001E+003;-1.699001E+003
16590000;0.000000E+000;0.000000E+000;1.212321E+002;-1.474396E+003;-1.474396E+003
16603000;0.000000E+000;0.000000E+000;3.111695E+002;-1.195723E+003;-1.195723E+003
16615000;0.000000E+000;0.000000E+000;4.466889E+002;-1.049138E+003;-1.049138E+003
16627000;0.000000E+000;0.000000E+000;3.739916E+002;-1.034990E+003;-1.034990E+003
16639000;0.000000E+000;0.000000E+000;5.082505E+002;-9.571805E+002;-9.571805E+002
16651000;0.000000E+000;0.000000E+000;5.340937E+002;-1.132480E+003;-1.132480E+003
16663000;0.000000E+000;0.000000E+000;5.527933E+002;-1.136613E+003;-1.136613E+003
16675000;0.000000E+000;0.000000E+000;6.137946E+002;-1.222056E+003;-1.222056E+003
16688000;0.000000E+000;0.000000E+000;5.786366E+002;-1.361008E+003;-1.361008E+003
16701000;0.000000E+000;0.000000E+000;4.908816E+002;-1.636599E+003;-1.636599E+003
16714000;0.000000E+000;0.000000E+000;4.032667E+002;-1.971300E+003;-1.971300E+003
16726000;0.000000E+000;0.000000E+000;3.788242E+002;-1.971300E+003;-1.971300E+003
16738000;0.000000E+000;0.000000E+000;5.032779E+002;-1.621191E+003;-1.621191E+003
16750000;0.000000E+000;0.000000E+000;6.573569E+002;-1.305539E+003;-1.305539E+003
16762000;0.000000E+000;0.000000E+000;6.024487E+002;-1.288520E+003;-1.288520E+003
16774000;0.000000E+000;0.000000E+000;5.957253E+002;-1.349312E+003;-1.349312E+003
16787000;0.000000E+000;0.000000E+000;5.706525E+002;-1.248670E+003;-1.248670E+003
16800000;0.000000E+000;0.000000E+000;5.554547E+002;-1.161545E+003;-1.161545E+003
16813000;0.000000E+000;0.000000E+000;4.906014E+002;-1.045356E+003;-1.045356E+003
16825000;0.000000E+000;0.000000E+000;4.875198E+002;-1.069378E+003;-1.069378E+003
16838000;0.000000E+000;0.000000E+000;4.726723E+002;-1.222757E+003;-1.222757E+003
16850000;0.000000E+000;0.000000E+000;3.337910E+002;-1.567333E+003;-1.730026E+003
16862000;0.000000E+000;0.000000E+000;2.842057E+002;-1.740812E+003;-1.740812E+003
16874000;0.000000E+000;0.000000E+000;2.019835E+002;-1.740812E+003;-1.740812E+003
16886000;0.000000E+000;0.000000E+000;3.150214E+002;-1.506402E+003;-1.506402E+003
16898000;0.000000E+000;0.000000E+000;5.074800E+002;-1.302107E+003;-1.302107E+003
16909000;0.000000E+000;0.000000E+000;4.770145E+002;-1.129749E+003;-1.129749E+003
16922000;0.000000E+000;0.000000E+000;4.769444E+002;-1.033940E+003;-1.033940E+003
16934000;0.000000E+000;0.000000E+000;5.142036E+002;-9.377106E+002;-9.377106E+002
16981000;0.000000E+000;0.000000E+000;6.338948E+002;-1.189209E+003;-1.189209E+003
16992000;0.000000E+000;0.000000E+000;5.343738E+002;-1.315904E+003;-1.315904E+003
17157000;0.000000E+000;0.000000E+000;1.752298E+002;-1.915061E+003;-1.915061E+003
17169000;0.000000E+000;0.000000E+000;2.110882E+002;-1.542120E+003;-1.542120E+003
17182000;0.000000E+000;0.000000E+000;3.541015E+002;-1.526922E+003;-1.526922E+003
17621000;0.000000E+000;0.000000E+000;-1.100264E+002;-2.602954E+003;-2.602954E+003
17807000;0.000000E+000;0.000000E+000;2.585025E+002;-2.945359E+003;-2.945359E+003
17820000;0.000000E+000;0.000000E+000;1.490364E+002;-3.162751E+003;-3.162751E+003
17832000;0.000000E+000;0.000000E+000;1.925987E+001;-3.159179E+003;-3.159179E+003
17845000;0.000000E+000;0.000000E+000;2.339199E+001;-3.359552E+003;-3.359552E+003
17880000;0.000000E+000;0.000000E+000;-1.741793E+002;-3.605588E+003;-3.605588E+003
17893000;0.000000E+000;0.000000E+000;-1.736190E+002;-3.404304E+003;-3.404304E+003
17906000;0.000000E+000;0.000000E+000;-7.283732E+000;-3.242171E+003;-3.242171E+003
17919000;0.000000E+000;0.000000E+000;1.618530E+002;-3.212476E+003;-3.212476E+003
17931000;0.000000E+000;0.000000E+000;2.963219E+002;-3.176128E+003;-3.176128E+003
17944000;0.000000E+000;0.000000E+000;3.597043E+002;-3.114146E+003;-3.114146E+003
17957000;0.000000E+000;0.000000E+000;3.202041E+002;-3.104691E+003;-3.104691E+003
17993000;0.000000E+000;0.000000E+000;3.094886E+002;-3.122550E+003;-3.122550E+003
18040000;0.000000E+000;0.000000E+000;4.608362E+002;-3.082560E+003;-3.082560E+003
18052000;0.000000E+000;0.000000E+000;5.886517E+002;-2.911602E+003;-2.911602E+003
18065000;0.000000E+000;0.000000E+000;5.187559E+002;-2.783226E+003;-2.783226E+003
18077000;0.000000E+000;0.000000E+000;5.471904E+002;-2.631248E+003;-2.631248E+003
18089000;0.000000E+000;0.000000E+000;5.067097E+002;-2.636571E+003;-2.636571E+003
18100000;0.000000E+000;0.000000E+000;4.821971E+002;-2.719423E+003;-2.719423E+003
18112000;0.000000E+000;0.000000E+000;3.311297E+002;-2.898365E+003;-2.898365E+003
18254000;0.000000E+000;0.000000E+000;-1.998824E+002;-3.713163E+003;-3.713163E+003
18266000;0.000000E+000;0.000000E+000;-1.970110E+002;-3.608599E+003;-3.608599E+003
18278000;0.000000E+000;0.000000E+000;-1.583512E+002;-3.578554E+003;-3.578554E+003
18291000;0.000000E+000;0.000000E+000;-2.386123E+002;-3.715964E+003;-3.715964E+003
18303000;0.000000E+000;0.000000E+000;-3.213246E+002;-4.000520E+003;-4.000520E+003
18314000;0.000000E+000;0.000000E+000;-3.213246E+002;-4.178832E+003;-4.178832E+003
18327000;0.000000E+000;0.000000E+000;-3.035356E+002;-4.178832E+003;-4.178832E+003
18340000;0.000000E+000;0.000000E+000;-1.505071E+002;-4.188426E+003;-4.188426E+003
18353000;0.000000E+000;0.000000E+000;-2.794432E+001;-4.216511E+003;-4.216511E+003
18365000;0.000000E+000;0.000000E+000;1.827937E+001;-4.105084E+003;-4.105084E+003
18378000;0.000000E+000;0.000000E+000;-3.298690E+001;-4.058089E+003;-4.058089E+003
18390000;0.000000E+000;0.000000E+000;-6.478320E+001;-4.109706E+003;-4.109706E+003
18401000;0.000000E+000;0.000000E+000;-1.834940E+001;-4.134079E+003;-4.134079E+003
18413000;0.000000E+000;0.000000E+000;-5.609875E+001;-4.323806E+003;-4.323806E+003
18425000;0.000000E+000;0.000000E+000;-1.003614E+002;-4.363376E+003;-4.363376E+003
18437000;0.000000E+000;0.000000E+000;-1.629035E+002;-4.602479E+003;-4.602479E+003
18509000;0.000000E+000;0.000000E+000;2.101077E+001;-4.418635E+003;-4.418635E+003
18522000;0.000000E+000;0.000000E+000;7.577883E+001;-4.321144E+003;-4.321144E+003
18534000;0.000000E+000;0.000000E+000;1.148589E+001;-4.379064E+003;-4.379064E+003
18547000;0.000000E+000;0.000000E+000;5.126627E+001;-4.491611E+003;-4.491611E+003
18559000;0.000000E+000;0.000000E+000;-7.773984E+000;-4.492522E+003;-4.492522E+003
18572000;0.000000E+000;0.000000E+000;-1.112870E+002;-4.690374E+003;-4.690374E+003
18584000;0.000000E+000;0.000000E+000;-1.169599E+002;-4.639458E+003;-4.639458E+003
18596000;0.000000E+000;0.000000E+000;-1.157693E+002;-4.705151E+003;-4.705151E+003
18608000;0.000000E+000;0.000000E+000;-2.303481E+002;-4.790525E+003;-4.790525E+003
18621000;0.000000E+000;0.000000E+000;-1.559699E+002;-4.554014E+003;-4.554014E+003
18645000;0.000000E+000;0.000000E+000;-6.009080E+001;-4.306577E+003;-4.306577E+003
18658000;0.000000E+000;0.000000E+000;3.396741E+001;-4.233040E+003;-4.233040E+003
18671000;0.000000E+000;0.000000E+000;1.105867E+002;-4.287177E+003;-4.287177E+003
18683000;0.000000E+000;0.000000E+000;8.257232E+001;-4.356723E+003;-4.356723E+003
18695000;0.000000E+000;0.000000E+000;7.619905E+001;-4.314631E+003;-4.314631E+003
18707000;0.000000E+000;0.000000E+000;3.424755E+001;-4.529921E+003;-4.529921E+003
18719000;0.000000E+000;0.000000E+000;-9.784013E+001;-4.474943E+003;-4.474943E+003
18731000;0.000000E+000;0.000000E+000;-2.462462E+002;-4.418074E+003;-4.418074E+003
18744000;0.000000E+000;0.000000E+000;-3.675483E+002;-4.421085E+003;-4.421085E+003
18756000;0.000000E+000;0.000000E+000;-3.675483E+002;-4.701369E+003;-4.701369E+003
18941000;0.000000E+000;0.000000E+000;2.264260E+002;-4.078050E+003;-5.691100E+003
18954000;0.000000E+000;0.000000E+000;2.603934E+002;-4.095559E+003;-4.095559E+003
18966000;0.000000E+000;0.000000E+000;1.990420E+002;-4.057109E+003;-4.057109E+003
18978000;0.000000E+000;0.000000E+000;1.524681E+002;-4.089186E+003;-4.089186E+003
18991000;0.000000E+000;0.000000E+000;3.788942E+001;-4.051086E+003;-4.051086E+003
19003000;0.000000E+000;0.000000E+000;4.237171E+001;-3.983362E+003;-9.958404E+002
19016000;0.000000E+000;0.000000E+000;2.241148E+000;-3.897917E+003;-3.897917E+003
19085000;0.000000E+000;0.000000E+000;2.300679E+002;-3.793914E+003;-3.793914E+003
19098000;0.000000E+000;0.000000E+000;3.019948E+002;-3.662387E+003;-3.662387E+003
19110000;0.000000E+000;0.000000E+000;4.060681E+002;-3.688090E+003;-3.688090E+003
19122000;0.000000E+000;0.000000E+000;4.210558E+002;-3.603556E+003;-3.603556E+003
19134000;0.000000E+000;0.000000E+000;4.438875E+002;-3.529739E+003;-3.529739E+003
19146000;0.000000E+000;0.000000E+000;4.819870E+002;-3.570150E+003;-5.021000E+003
19159000;0.000000E+000;0.000000E+000;2.839255E+002;-3.591020E+003;-3.591020E+003
19171000;0.000000E+000;0.000000E+000;2.839255E+002;-3.591020E+003;-3.552291E+003
19231000;0.000000E+000;0.000000E+000;-1.701872E+002;-3.339661E+003;-2.003576E+000
19243000;0.000000E+000;0.000000E+000;1.251541E+002;-3.298620E+003;-3.298620E+003
19255000;0.000000E+000;0.000000E+000;1.329281E+002;-3.300582E+003;-3.300582E+003
19267000;0.000000E+000;0.000000E+000;1.077152E+002;-3.159179E+003;-3.159179E+003
19280000;0.000000E+000;0.000000E+000;4.062082E+000;-3.175988E+003;-3.408087E+003
19293000;0.000000E+000;0.000000E+000;7.773984E+000;-3.408087E+003;-3.450809E+003
19306000;0.000000E+000;0.000000E+000;-1.325779E+002;-3.553411E+003;-3.553411E+003
19319000;0.000000E+000;0.000000E+000;-1.407721E+002;-3.531350E+003;-3.531350E+003
19331000;0.000000E+000;0.000000E+000;-1.813930E+002;-3.591090E+003;-3.591090E+003
19343000;0.000000E+000;0.000000E+000;-8.964594E+001;-3.282862E+003;-3.282862E+003
19355000;0.000000E+000;0.000000E+000;1.778912E+001;-2.988152E+003;-2.988152E+003
19379000;0.000000E+000;0.000000E+000;1.618530E+002;-2.990603E+003;-2.990603E+003
19391000;0.000000E+000;0.000000E+000;2.180217E+002;-2.882187E+003;-2.882187E+003
19404000;0.000000E+000;0.000000E+000;2.067460E+002;-2.762356E+003;-2.762356E+003
19416000;0.000000E+000;0.000000E+000;2.067460E+002;-2.762356E+003;-2.935554E+003
19428000;0.000000E+000;0.000000E+000;1.809027E+002;-3.049923E+003;-3.049923E+003
19440000;0.000000E+000;0.000000E+000;9.538889E+001;-3.134246E+003;-3.134246E+003
19453000;0.000000E+000;0.000000E+000;-3.396741E+001;-3.222772E+003;-3.222772E+003
19466000;0.000000E+000;0.000000E+000;-2.359509E+002;-3.457252E+003;-3.457252E+003
19479000;0.000000E+000;0.000000E+000;-2.359509E+002;-3.457252E+003;-3.457252E+003
19491000;0.000000E+000;0.000000E+000;-1.058943E+002;-3.377971E+003;-3.377971E+003
19504000;0.000000E+000;0.000000E+000;2.493278E+001;-3.283843E+003;-3.283843E+003
19516000;0.000000E+000;0.000000E+000;3.158619E+001;-3.117648E+003;-3.117648E+003
19528000;0.000000E+000;0.000000E+000;1.458848E+002;-3.192166E+003;-3.192166E+003
19540000;0.000000E+000;0.000000E+000;8.663439E+001;-3.144962E+003;-3.144962E+003
19552000;0.000000E+000;0.000000E+000;8.208206E+001;-3.045581E+003;-3.045581E+003
19564000;0.000000E+000;0.000000E+000;5.721932E+001;-2.947881E+003;-2.947881E+003
19576000;0.000000E+000;0.000000E+000;-2.192123E+001;-3.010633E+003;-3.010633E+003
19588000;0.000000E+000;0.000000E+000;-1.192011E+002;-3.021138E+003;-3.021138E+003
19601000;0.000000E+000;0.000000E+000;-6.961568E+001;-3.236288E+003;-3.236288E+003
19613000;0.000000E+000;0.000000E+000;-6.989582E+001;-3.475251E+003;-3.475251E+003
19625000;0.000000E+000;0.000000E+000;-1.722883E+002;-3.517202E+003;-3.517202E+003
19637000;0.000000E+000;0.000000E+000;-7.865031E+001;-3.331187E+003;-3.331187E+003
19649000;0.000000E+000;0.000000E+000;5.560850E+001;-3.261221E+003;-3.261221E+003
19661000;0.000000E+000;0.000000E+000;2.014933E+002;-3.236148E+003;-3.236148E+003
19674000;0.000000E+000;0.000000E+000;1.605223E+002;-3.122830E+003;-3.122830E+003
19685000;0.000000E+000;0.000000E+000;1.857352E+002;-2.993264E+003;-2.993264E+003
19697000;0.000000E+000;0.000000E+000;1.563201E+002;-2.916014E+003;-2.916014E+003
19710000;0.000000E+000;0.000000E+000;7.087632E+001;-2.797164E+003;-2.797164E+003
19722000;0.000000E+000;0.000000E+000;2.521292E+001;-2.775943E+003;-2.775943E+003
19733000;0.000000E+000;0.000000E+000;-7.752973E+001;-2.839395E+003;-2.839395E+003
19746000;0.000000E+000;0.000000E+000;-1.400718E+002;-2.985210E+003;-2.985210E+003
19758000;0.000000E+000;0.000000E+000;-2.060456E+002;-2.934083E+003;-2.934083E+003
19771000;0.000000E+000;0.000000E+000;-2.288773E+002;-2.934083E+003;-2.934083E+003
19784000;0.000000E+000;0.000000E+000;-1.170300E+002;-2.687977E+003;-2.687977E+003
19797000;0.000000E+000;0.000000E+000;-5.602871E-001;-2.492437E+003;-2.492437E+003
19809000;0.000000E+000;0.000000E+000;1.230531E+002;-2.281139E+003;-2.281139E+003
19821000;0.000000E+000;0.000000E+000;1.901474E+002;-2.112773E+003;-2.112773E+003
19834000;0.000000E+000;0.000000E+000;2.422541E+002;-1.904346E+003;-1.904346E+003
19847000;0.000000E+000;0.000000E+000;2.302780E+002;-1.932150E+003;-1.932150E+003
19859000;0.000000E+000;0.000000E+000;2.018434E+002;-1.978584E+003;-1.978584E+003
19872000;0.000000E+000;0.000000E+000;1.664053E+002;-2.146040E+003;-2.434097E+003
19885000;0.000000E+000;0.000000E+000;1.610825E+000;-2.488165E+003;-2.488165E+003
19898000;0.000000E+000;0.000000E+000;-8.516364E+001;-2.953343E+003;-2.953343E+003
19910000;0.000000E+000;0.000000E+000;-8.516364E+001;-3.261571E+003;-3.261571E+003
19922000;0.000000E+000;0.000000E+000;-8.516364E+001;-3.049853E+003;-3.049853E+003
19934000;0.000000E+000;0.000000E+000;-8.516364E+001;-2.833862E+003;-2.833862E+003
19946000;0.000000E+000;0.000000E+000;-7.255718E+001;-2.652679E+003;-2.652679E+003
19957000;0.000000E+000;0.000000E+000;-7.255718E+001;-2.652679E+003;-2.652679E+003
19969000;0.000000E+000;0.000000E+000;-5.378757E+001;-2.562683E+003;-2.562683E+003
19980000;0.000000E+000;0.000000E+000;-1.365700E+001;-2.450276E+003;-2.450276E+003
19992000;0.000000E+000;0.000000E+000;-7.073625E+000;-2.388854E+003;-2.388854E+003
20005000;0.000000E+000;0.000000E+000;-9.251742E+001;-2.312095E+003;-2.312095E+003
20017000;0.000000E+000;0.000000E+000;-1.643742E+002;-2.320569E+003;-2.320569E+003
20029000;0.000000E+000;0.000000E+000;-2.860966E+002;-2.187081E+003;-2.187081E+003
20041000;0.000000E+000;0.000000E+000;-4.136320E+002;-2.195555E+003;-2.195555E+003
20054000;0.000000E+000;0.000000E+000;-5.410972E+002;-2.644765E+003;-2.644765E+003
20067000;0.000000E+000;0.000000E+000;-4.273590E+002;-2.607156E+003;-2.607156E+003
20079000;0.000000E+000;0.000000E+000;-2.856764E+002;-2.378069E+003;-2.378069E+003
20091000;0.000000E+000;0.000000E+000;-3.273477E+002;-2.123698E+003;-2.123698E+003
20104000;0.000000E+000;0.000000E+000;-2.126290E+002;-2.123698E+003;-2.123698E+003
20116000;0.000000E+000;0.000000E+000;-1.152791E+002;-2.039795E+003;-2.039795E+003
20129000;0.000000E+000;0.000000E+000;-2.017734E+002;-2.042036E+003;-2.042036E+003
20142000;0.000000E+000;0.000000E+000;-2.566815E+002;-2.210123E+003;-2.210123E+003
20155000;0.000000E+000;0.000000E+000;-2.592729E+002;-2.295426E+003;-2.295426E+003
20168000;0.000000E+000;0.000000E+000;-2.051351E+002;-2.534669E+003;-2.534669E+003
20180000;0.000000E+000;0.000000E+000;-3.708401E+002;-2.772651E+003;-2.772651E+003
20191000;0.000000E+000;0.000000E+000;-5.728936E+002;-3.130675E+003;-3.130675E+003
20204000;0.000000E+000;0.000000E+000;-7.500144E+002;-3.369357E+003;-3.369357E+003
20217000;0.000000E+000;0.000000E+000;-7.500144E+002;-3.369357E+003;-3.369357E+003
20230000;0.000000E+000;0.000000E+000;-7.977789E+002;-3.426226E+003;-3.426226E+003
20241000;0.000000E+000;0.000000E+000;-8.684451E+002;-3.457182E+003;-3.457182E+003
20253000;0.000000E+000;0.000000E+000;-8.930276E+002;-3.502845E+003;-3.502845E+003
20266000;0.000000E+000;0.000000E+000;-8.098950E+002;-3.486386E+003;-3.486386E+003
20278000;0.000000E+000;0.000000E+000;-8.238322E+002;-3.408297E+003;-3.408297E+003
20289000;0.000000E+000;0.000000E+000;-8.401505E+002;-3.501654E+003;-3.501654E+003
20302000;0.000000E+000;0.000000E+000;-8.353181E+002;-3.440653E+003;-3.440653E+003
20313000;0.000000E+000;0.000000E+000;-8.451230E+002;-3.388827E+003;-3.388827E+003
20325000;0.000000E+000;0.000000E+000;-8.998912E+002;-3.338821E+003;-3.338821E+003
20337000;0.000000E+000;0.000000E+000;-1.023364E+003;-3.441143E+003;-3.441143E+003
20350000;0.000000E+000;0.000000E+000;-1.076031E+003;-3.509008E+003;-3.509008E+003
20363000;0.000000E+000;0.000000E+000;-1.044235E+003;-3.337490E+003;-3.337490E+003
20375000;0.000000E+000;0.000000E+000;-1.047037E+003;-3.279291E+003;-3.279291E+003
20387000;0.000000E+000;0.000000E+000;-1.078833E+003;-3.212546E+003;-3.212546E+003
20399000;0.000000E+000;0.000000E+000;-1.219185E+003;-3.198469E+003;-3.198469E+003
20412000;0.000000E+000;0.000000E+000;-1.414305E+003;-3.260591E+003;-3.260591E+003
20425000;0.000000E+000;0.000000E+000;-1.643252E+003;-3.432109E+003;-3.432109E+003
20437000;0.000000E+000;0.000000E+000;-1.831228E+003;-3.635703E+003;-3.635703E+003
20450000;0.000000E+000;0.000000E+000;-1.921855E+003;-3.809042E+003;-3.809042E+003
20462000;0.000000E+000;0.000000E+000;-2.062487E+003;-3.914166E+003;-3.914166E+003
20474000;0.000000E+000;0.000000E+000;-2.212714E+003;-4.010676E+003;-4.010676E+003
20486000;0.000000E+000;0.000000E+000;-2.363361E+003;-4.315471E+003;-4.315471E+003
20498000;0.000000E+000;0.000000E+000;-2.409095E+003;-4.315471E+003;-4.315471E+003
20510000;0.000000E+000;0.000000E+000;-2.365322E+003;-4.058720E+003;-4.058720E+003
20522000;0.000000E+000;0.000000E+000;-2.281489E+003;-3.750002E+003;-3.750002E+003
20534000;0.000000E+000;0.000000E+000;-2.191283E+003;-3.490379E+003;-3.490379E+003
20546000;0.000000E+000;0.000000E+000;-2.222239E+003;-3.285664E+003;-3.285664E+003
20559000;0.000000E+000;0.000000E+000;-2.172583E+003;-3.131865E+003;-3.131865E+003
20572000;0.000000E+000;0.000000E+000;-2.217687E+003;-2.956915E+003;-2.956915E+003
20584000;0.000000E+000;0.000000E+000;-2.247522E+003;-2.992424E+003;-2.992424E+003
20597000;0.000000E+000;0.000000E+000;-2.315807E+003;-3.090404E+003;-3.262202E+003
20610000;0.000000E+000;0.000000E+000;-2.387803E+003;-3.229985E+003;-3.229985E+003
20622000;0.000000E+000;0.000000E+000;-2.387803E+003;-3.229985E+003;-3.411168E+003
20635000;0.000000E+000;0.000000E+000;-2.522483E+003;-3.722268E+003;-3.722268E+003
20648000;0.000000E+000;0.000000E+000;-2.342210E+003;-3.570640E+003;-3.570640E+003
20660000;0.000000E+000;0.000000E+000;-2.241428E+003;-3.259541E+003;-3.259541E+003
20671000;0.000000E+000;0.000000E+000;-2.208161E+003;-3.184112E+003;-3.184112E+003
20683000;0.000000E+000;0.000000E+000;-2.208161E+003;-3.184112E+003;-3.184112E+003
20696000;0.000000E+000;0.000000E+000;-2.068300E+003;-3.219270E+003;-3.219270E+003
20709000;0.000000E+000;0.000000E+000;-1.969479E+003;-3.103781E+003;-3.103781E+003
20721000;0.000000E+000;0.000000E+000;-1.942656E+003;-3.298060E+003;-3.298060E+003
20733000;0.000000E+000;0.000000E+000;-1.938103E+003;-3.431408E+003;-3.431408E+003
20745000;0.000000E+000;0.000000E+000;-1.890899E+003;-3.337070E+003;-3.337070E+003
20758000;0.000000E+000;0.000000E+000;-1.895591E+003;-3.350517E+003;-3.350517E+003
20770000;0.000000E+000;0.000000E+000;-1.905326E+003;-3.352618E+003;-3.352618E+003
20782000;0.000000E+000;0.000000E+000;-1.934321E+003;-3.388406E+003;-3.388406E+003
20794000;0.000000E+000;0.000000E+000;-1.777301E+003;-3.200990E+003;-3.200990E+003
20806000;0.000000E+000;0.000000E+000;-1.603682E+003;-2.963849E+003;-2.963849E+003
20819000;0.000000E+000;0.000000E+000;-1.515857E+003;-2.744216E+003;-2.744216E+003
20831000;0.000000E+000;0.000000E+000;-1.352673E+003;-2.561212E+003;-2.561212E+003
20843000;0.000000E+000;0.000000E+000;-1.203147E+003;-2.518000E+003;-2.518000E+003
20855000;0.000000E+000;0.000000E+000;-1.124286E+003;-2.499791E+003;-2.499791E+003
20868000;0.000000E+000;0.000000E+000;-1.081704E+003;-2.581733E+003;-2.581733E+003
20880000;0.000000E+000;0.000000E+000;-1.061604E+003;-2.689098E+003;-2.689098E+003
20891000;0.000000E+000;0.000000E+000;-9.746194E+002;-2.758364E+003;-2.758364E+003
20903000;0.000000E+000;0.000000E+000;-9.727285E+002;-2.893463E+003;-2.893463E+003
20916000;0.000000E+000;0.000000E+000;-1.130799E+003;-2.937865E+003;-2.937865E+003
20928000;0.000000E+000;0.000000E+000;-1.194042E+003;-3.003629E+003;-3.003629E+003
20939000;0.000000E+000;0.000000E+000;-1.023645E+003;-2.797234E+003;-2.797234E+003
20950000;0.000000E+000;0.000000E+000;-8.415513E+002;-2.594620E+003;-2.594620E+003
20963000;0.000000E+000;0.000000E+000;-7.026000E+002;-2.503503E+003;-2.503503E+003
20975000;0.000000E+000;0.000000E+000;-6.135844E+002;-2.381080E+003;-2.381080E+003
20988000;0.000000E+000;0.000000E+000;-5.151840E+002;-2.295286E+003;-2.295286E+003
21001000;0.000000E+000;0.000000E+000;-4.542528E+002;-2.247662E+003;-2.247662E+003
21013000;0.000000E+000;0.000000E+000;-3.762328E+002;-2.248152E+003;-2.248152E+003
21025000;0.000000E+000;0.000000E+000;-2.843457E+002;-2.320429E+003;-2.320429E+003
21037000;0.000000E+000;0.000000E+000;-1.984817E+002;-2.290804E+003;-2.290804E+003
21049000;0.000000E+000;0.000000E+000;-1.984817E+002;-2.290804E+003;-2.528086E+003
21062000;0.000000E+000;0.000000E+000;-4.424167E+002;-2.629218E+003;-2.629218E+003
21073000;0.000000E+000;0.000000E+000;-4.669293E+002;-2.711930E+003;-2.711930E+003
21085000;0.000000E+000;0.000000E+000;-3.800147E+002;-2.539151E+003;-2.539151E+003
21097000;0.000000E+000;0.000000E+000;-3.104691E+002;-2.481582E+003;-2.481582E+003
21109000;0.000000E+000;0.000000E+000;-3.104691E+002;-2.569547E+003;-2.569547E+003
21120000;0.000000E+000;0.000000E+000;-9.664953E+000;-2.542093E+003;-2.542093E+003
21133000;0.000000E+000;0.000000E+000;1.077152E+002;-2.459801E+003;-2.459801E+003
21145000;0.000000E+000;0.000000E+000;2.227141E+002;-2.620043E+003;-2.620043E+003
21157000;0.000000E+000;0.000000E+000;2.522693E+002;-2.665776E+003;-2.665776E+003
